avg_monthly_hrs,department,filed_complaint,salary,satisfaction,status,tenure
137,information_technology,,low,0.169864802032,Employed,5.0
211,sales,,medium,0.512348732861,Employed,3.0
208,engineering,1.0,medium,0.752938931866,Employed,4.0
258,engineering,,high,0.811963924417,Employed,3.0
148,support,,low,0.723880696324,Employed,2.0
177,sales,1.0,medium,0.754563609961,Employed,4.0
202,engineering,,medium,0.572447941965,Employed,2.0
127,information_technology,,low,0.429386437366,Left,3.0
285,finance,,low,0.217057479605,Employed,5.0
189,support,,low,0.490152182522,Employed,3.0
259,sales,,medium,0.53347276079,Employed,2.0
268,finance,,low,1.0,Employed,3.0
182,sales,,high,0.396194825509,Employed,5.0
246,marketing,1.0,medium,0.806297440216,Employed,3.0
134,product,,low,0.555561805396,Employed,3.0
184,marketing,,low,0.817595180424,Employed,3.0
269,finance,,medium,0.0633130559837,Left,4.0
286,product,,low,0.0777775717661,Left,4.0
145,engineering,,medium,0.62867879361,Employed,5.0
238,sales,,medium,0.909777482838,Left,5.0
259,sales,1.0,medium,0.38080849961,Employed,7.0
215,engineering,,low,0.206756991532,Employed,4.0
253,support,,low,0.156302988377,Employed,5.0
136,support,,low,0.793624160374,Employed,3.0
170,sales,,low,0.222928265627,Employed,5.0
253,support,1.0,low,0.738187962774,Employed,4.0
228,support,,low,0.847554841724,Left,5.0
229,product,,low,0.637525374385,Employed,4.0
127,support,1.0,low,0.397773088802,Left,3.0
141,support,1.0,low,0.319785238938,Employed,2.0
167,sales,,medium,0.945607888716,Employed,3.0
273,sales,,low,0.0460936055284,Left,5.0
306,marketing,,low,0.102589333937,Left,4.0
123,product,,low,0.613996883785,Employed,2.0
172,procurement,,medium,0.504735736697,Employed,2.0
257,finance,,medium,0.865131105579,Left,5.0
229,support,,medium,0.368658035828,Employed,6.0
98,sales,,medium,0.740578245241,Employed,5.0
172,sales,,medium,0.61660247837,Employed,3.0
132,engineering,,medium,0.366431590104,Left,3.0
166,sales,,low,0.630780069589,Employed,2.0
270,product,,low,0.121466774044,Left,4.0
155,sales,,low,0.41577056856,Left,3.0
166,sales,1.0,medium,0.166093559297,Employed,4.0
148,sales,,medium,0.172879394441,Employed,5.0
134,finance,,low,0.470573339178,Employed,4.0
226,engineering,,low,0.483574200395,Employed,2.0
136,product,,medium,0.421146548564,Left,3.0
138,sales,,low,0.44158932437,Left,3.0
185,information_technology,,low,0.644417129935,Employed,3.0
281,engineering,,medium,0.359339551579,Employed,2.0
253,information_technology,,low,0.822262872138,Employed,3.0
181,support,1.0,medium,1.0,Employed,3.0
215,engineering,1.0,medium,0.762552563901,Employed,6.0
134,information_technology,,medium,1.0,Employed,3.0
180,engineering,,low,0.950624368877,Employed,3.0
178,support,,medium,0.859863754847,Employed,3.0
226,sales,,medium,0.6004334778,Employed,2.0
213,support,,low,0.447612384369,Left,3.0
159,engineering,,low,0.947479791648,Employed,3.0
229,marketing,,low,0.130771057724,Employed,6.0
237,marketing,,high,0.237953367234,Employed,5.0
133,support,1.0,medium,0.403180220538,Employed,2.0
255,support,,low,0.176853050379,Left,4.0
252,support,1.0,medium,0.674167828656,Employed,3.0
133,engineering,,low,0.433937669904,Left,3.0
306,support,,low,0.143209413763,Left,4.0
249,management,,low,0.946816078836,Employed,3.0
266,sales,1.0,medium,0.13238626907,Left,4.0
285,finance,,low,0.747350629666,Employed,3.0
245,information_technology,,low,0.886305258414,Left,5.0
214,sales,,low,0.648873815774,Employed,2.0
135,engineering,,low,0.69235529344,Employed,3.0
154,information_technology,,low,0.39651568455,Left,3.0
222,sales,,medium,0.981764266008,Employed,3.0
158,product,,low,0.434127451891,Left,3.0
255,information_technology,,medium,0.770451512777,Employed,5.0
178,support,1.0,medium,0.91361126636,Employed,2.0
277,information_technology,,medium,0.723211807368,Left,3.0
137,finance,,medium,0.442431554379,Left,3.0
155,engineering,,medium,0.438285184173,Left,3.0
234,sales,1.0,medium,0.859117790848,Employed,3.0
262,engineering,1.0,low,0.10363819997,Left,4.0
199,engineering,,medium,1.0,Employed,10.0
185,engineering,,medium,0.834572015085,Employed,2.0
100,sales,1.0,medium,0.395061223332,Employed,5.0
177,information_technology,1.0,low,0.67191169924,Employed,3.0
177,sales,,low,0.631945260184,Employed,3.0
191,information_technology,,medium,0.817621140624,Employed,3.0
261,engineering,,medium,0.634705326212,Employed,2.0
192,marketing,,medium,0.92311837418,Employed,3.0
291,sales,,low,0.101794091621,Left,4.0
164,sales,,low,0.524463575787,Left,2.0
259,sales,,medium,0.881431974577,Employed,2.0
203,sales,1.0,medium,0.990879506618,Employed,5.0
216,engineering,,low,0.447388660108,Employed,4.0
227,procurement,,low,0.636712175531,Employed,3.0
260,sales,,low,0.109773427208,Left,5.0
254,management,,high,0.515840140047,Employed,2.0
169,marketing,1.0,medium,0.6848366817,Employed,4.0
184,sales,,medium,0.659688601033,Employed,3.0
144,sales,,medium,0.420300287187,Left,3.0
250,sales,,low,0.694385325799,Employed,2.0
174,sales,1.0,medium,0.558467482496,Employed,3.0
256,information_technology,,medium,0.748974911902,Employed,2.0
222,support,1.0,medium,0.500898166608,Employed,3.0
163,sales,1.0,low,0.448851017043,Employed,2.0
258,sales,,medium,0.844998480836,Employed,2.0
182,engineering,1.0,medium,0.831563039893,Employed,2.0
293,sales,,low,0.0942540003479,Left,5.0
112,marketing,,medium,0.446114440747,Employed,3.0
205,engineering,,medium,0.569198213931,Employed,3.0
261,finance,,low,0.551051714055,Employed,8.0
247,management,,high,0.645716811698,Employed,10.0
176,information_technology,,medium,0.806662546065,Employed,2.0
266,support,,low,0.604825349161,Employed,3.0
241,information_technology,,low,0.875897923007,Employed,2.0
149,sales,,low,0.957336509467,Employed,3.0
268,engineering,,medium,0.0715476833866,Left,4.0
272,sales,,low,0.816860860724,Employed,2.0
271,sales,,low,0.858864547802,Employed,4.0
257,sales,,medium,0.586812358827,Employed,3.0
256,finance,,high,0.635207596103,Employed,3.0
149,sales,,medium,0.133427962945,Employed,5.0
137,sales,1.0,low,0.717899690427,Employed,3.0
128,finance,,low,0.392111844938,Left,3.0
266,support,,low,0.595164030215,Employed,3.0
235,management,,low,0.943909607415,Left,6.0
241,product,,low,0.958888085881,Employed,3.0
272,sales,1.0,low,0.916407103053,Employed,2.0
185,information_technology,,medium,0.838731628182,Employed,2.0
264,sales,,medium,0.723666030263,Employed,3.0
261,support,,medium,0.802813988681,Employed,2.0
182,information_technology,,low,0.41701475063,Employed,2.0
111,sales,,medium,0.367348110316,Employed,4.0
101,information_technology,,low,0.757786461639,Employed,5.0
147,engineering,,medium,0.682353544521,Employed,3.0
247,engineering,,medium,0.697426902174,Employed,3.0
284,finance,,low,0.0695353710208,Left,4.0
236,finance,1.0,medium,0.817384131539,Employed,3.0
259,sales,1.0,medium,0.437950380464,Employed,7.0
248,sales,,low,0.988428670239,Employed,2.0
145,procurement,,low,0.771063106801,Employed,2.0
242,information_technology,,low,0.584837783705,Employed,2.0
253,engineering,,low,0.848655659226,Left,5.0
207,support,,low,0.949747932622,Employed,2.0
142,information_technology,1.0,high,0.894110057014,Employed,2.0
221,procurement,,low,0.896397552731,Employed,2.0
249,support,,high,0.215644429885,Employed,5.0
201,finance,,low,0.716079173966,Employed,3.0
180,engineering,,medium,0.504186488911,Left,4.0
273,management,,low,0.811183335634,Left,5.0
245,support,,low,0.139435893107,Left,4.0
150,engineering,1.0,low,0.784753516153,Employed,3.0
134,sales,,low,0.792985056163,Employed,3.0
303,sales,,medium,0.0842225383862,Left,4.0
262,information_technology,,medium,0.755893229103,Employed,7.0
97,support,,low,0.292608779102,Employed,2.0
199,sales,,low,0.93199037347,Employed,3.0
158,support,,low,0.358773398947,Left,3.0
128,finance,,high,0.47700154327,Left,3.0
299,support,,medium,0.12661922696,Left,4.0
197,support,,high,0.593137451561,Employed,3.0
171,support,,low,0.701622543735,Employed,4.0
269,engineering,,low,0.886346359073,Left,5.0
159,sales,,low,0.447860042458,Left,3.0
167,support,,low,0.974812980191,Employed,4.0
269,finance,,medium,0.072856964148,Left,4.0
216,sales,,high,0.99210878832,Employed,3.0
240,sales,,medium,0.975659163363,Employed,7.0
262,finance,,medium,0.902868992021,Left,6.0
145,product,,low,0.37705120424,Employed,2.0
183,engineering,,low,0.935945427617,Employed,3.0
250,information_technology,1.0,medium,0.132078441411,Employed,5.0
217,sales,,low,0.839112028332,Employed,3.0
250,marketing,,medium,0.825541018585,Employed,2.0
155,sales,1.0,medium,0.946419157064,Employed,2.0
143,engineering,,low,0.381818279243,Left,3.0
240,marketing,1.0,medium,0.758062414513,Left,6.0
246,sales,,low,0.875615250106,Left,5.0
190,sales,,low,0.677143947519,Employed,3.0
138,information_technology,,medium,0.977195677194,Employed,2.0
237,support,,medium,0.488235760986,Employed,6.0
240,marketing,,low,0.53645848813,Employed,2.0
135,information_technology,,medium,0.707733036069,Employed,4.0
157,management,1.0,medium,0.570019727718,Employed,7.0
307,information_technology,,medium,0.0768667066869,Left,4.0
159,sales,,low,0.483637346378,Left,3.0
176,support,,low,0.638124982259,Employed,3.0
271,sales,1.0,high,0.576564537581,Employed,6.0
226,management,,high,0.517020387532,Employed,2.0
213,engineering,,high,0.810617524038,Employed,4.0
251,support,,low,0.137461669763,Left,4.0
135,sales,1.0,low,0.975775207801,Employed,3.0
158,engineering,,medium,0.559079973633,Employed,2.0
247,sales,,medium,0.891805412148,Employed,2.0
161,support,,low,0.417159829338,Employed,2.0
118,information_technology,,low,0.654525932064,Employed,2.0
136,support,,low,0.38642550214,Left,3.0
255,engineering,1.0,low,0.762451132908,Employed,4.0
157,engineering,,medium,0.847830244983,Employed,3.0
263,information_technology,,low,0.137920041971,Left,4.0
244,sales,,medium,0.820194974875,Employed,5.0
185,support,,low,0.327890360891,Employed,2.0
159,sales,,low,0.883838983005,Employed,3.0
192,support,,low,0.705740448115,Employed,6.0
255,engineering,,low,0.166139183992,Left,4.0
221,support,,low,0.941104350354,Left,5.0
265,sales,1.0,low,0.644276201061,Employed,3.0
238,information_technology,,low,0.87691793835,Left,5.0
142,support,,medium,0.243086029586,Employed,4.0
165,sales,,high,0.695924587043,Employed,4.0
247,sales,,high,0.997122190093,Employed,3.0
264,engineering,,medium,0.880882926982,Employed,3.0
155,support,,low,0.397014586816,Left,3.0
168,support,,medium,0.899833549148,Employed,4.0
282,support,1.0,low,0.220892245317,Employed,4.0
261,engineering,1.0,medium,0.630206338776,Employed,3.0
227,information_technology,1.0,medium,0.959479606771,Employed,3.0
240,sales,,low,0.999879767681,Employed,3.0
269,information_technology,,medium,0.465378470191,Employed,3.0
271,engineering,,low,0.934184031745,Left,5.0
243,engineering,,medium,0.590784859687,Employed,3.0
162,sales,,low,0.583440178237,Employed,2.0
270,marketing,,medium,0.914532808488,Employed,2.0
261,marketing,1.0,low,0.7450888313,Employed,3.0
213,marketing,,low,0.666106632686,Employed,4.0
171,marketing,1.0,medium,0.507460183565,Employed,3.0
188,engineering,,high,0.593545823134,Employed,3.0
264,product,,medium,0.896531953639,Left,6.0
144,support,,low,0.95858283861,Employed,4.0
184,management,,high,0.684733929088,Employed,3.0
159,procurement,,low,0.467246360388,Left,3.0
238,engineering,,low,0.767641734906,Left,6.0
148,support,,low,0.544839684576,Employed,4.0
176,information_technology,,medium,0.765378115266,Employed,2.0
135,sales,1.0,medium,0.609776438885,Employed,2.0
153,finance,,medium,0.42345244872,Left,3.0
283,product,,low,0.368726787578,Employed,4.0
161,sales,,low,0.850793600629,Employed,3.0
132,information_technology,,medium,0.327112037734,Left,3.0
301,marketing,,low,0.0749848688235,Left,4.0
241,information_technology,,low,0.49907945479,Employed,3.0
233,management,,medium,0.284329007065,Employed,2.0
220,product,,low,0.756658824375,Left,5.0
169,information_technology,,low,0.669443503421,Employed,3.0
244,engineering,,medium,0.129052751523,Left,4.0
265,support,,high,0.784490827446,Employed,6.0
245,sales,1.0,low,0.655222701224,Employed,2.0
144,sales,,medium,0.976236718349,Employed,3.0
249,support,1.0,medium,0.148799500109,Employed,6.0
253,engineering,,high,0.47071988275,Employed,4.0
246,engineering,,medium,0.617816424367,Employed,3.0
241,sales,,low,0.527147824888,Employed,3.0
177,sales,,medium,0.876154733158,Employed,2.0
209,management,,high,0.64315647822,Employed,2.0
205,support,,low,0.630234999687,Employed,3.0
216,sales,,medium,0.788569377374,Employed,3.0
218,marketing,1.0,low,0.931615340159,Employed,4.0
198,sales,,medium,0.955994121056,Employed,3.0
160,support,,low,0.428188347802,Left,3.0
192,support,,low,0.509323260049,Employed,2.0
247,sales,,medium,0.845245151096,Employed,2.0
271,sales,,low,0.135683561353,Left,4.0
132,sales,,low,0.427965504077,Left,3.0
133,engineering,,medium,0.594238699873,Employed,10.0
177,support,,medium,0.875067686886,Employed,4.0
229,management,,high,0.829157348155,Employed,7.0
207,support,,low,0.963943697344,Employed,2.0
155,support,,low,0.35387922518,Left,3.0
143,engineering,,low,0.466806215516,Left,3.0
258,sales,,low,0.940888965881,Employed,2.0
211,sales,1.0,low,0.819417029284,Employed,4.0
160,engineering,,medium,0.132115161669,Employed,5.0
96,sales,,low,0.534602687968,Employed,3.0
281,finance,1.0,medium,0.194354608743,Employed,4.0
154,marketing,,low,0.486796299823,Left,3.0
164,procurement,,medium,0.778829556196,Employed,4.0
272,finance,,low,0.112340525657,Left,4.0
264,management,,high,0.818671787462,Employed,4.0
182,sales,,medium,0.624353938257,Employed,3.0
246,sales,,low,0.960927734361,Left,5.0
277,product,,medium,0.174841512042,Left,4.0
274,engineering,1.0,low,0.669185963441,Employed,2.0
262,sales,,medium,0.783404326211,Left,6.0
133,administration,,medium,0.95601324691,Employed,2.0
137,engineering,,low,0.737126159527,Employed,3.0
250,support,,medium,0.697541370258,Employed,2.0
207,sales,,medium,0.886473350095,Employed,3.0
170,administration,,low,0.507082107268,Employed,3.0
217,procurement,1.0,medium,0.66731380438,Employed,4.0
200,sales,,low,0.553418689593,Employed,3.0
119,sales,,medium,0.175910244485,Employed,3.0
257,sales,1.0,low,0.634343598154,Employed,2.0
252,information_technology,,low,0.987547235065,Employed,2.0
156,engineering,,high,0.446477553177,Left,3.0
137,engineering,,low,0.418875419448,Left,3.0
131,engineering,,low,0.462385752421,Left,3.0
296,administration,,low,0.166428705102,Left,4.0
270,support,1.0,medium,0.777664353895,Left,5.0
162,support,,medium,0.926918553342,Employed,2.0
267,sales,,medium,0.813159678544,Left,5.0
247,sales,,low,0.130489890167,Left,4.0
147,sales,,low,0.489437330568,Left,3.0
195,support,,medium,0.811419641631,Employed,4.0
202,product,,medium,0.857511563988,Employed,3.0
283,engineering,1.0,low,0.640685227242,Employed,2.0
265,support,,medium,0.553020530677,Employed,2.0
256,finance,,low,0.5374589553,Employed,3.0
166,support,,medium,0.927177625695,Employed,3.0
137,support,,low,0.899502814004,Employed,2.0
140,support,,low,0.577462691669,Employed,3.0
157,finance,,low,0.362351978373,Left,3.0
186,marketing,1.0,low,0.759816414935,Employed,10.0
149,sales,,medium,0.887532830506,Employed,3.0
243,marketing,,low,0.935404864061,Left,6.0
256,support,,medium,0.0785679442904,Left,5.0
198,information_technology,,low,0.67163761659,Employed,3.0
131,sales,,low,0.413425373696,Left,3.0
162,information_technology,,high,0.756061528489,Employed,8.0
151,sales,,medium,0.987267966565,Employed,4.0
270,administration,,low,0.533385114305,Employed,3.0
130,sales,,high,0.543848905948,Employed,10.0
153,support,,medium,0.597820350792,Employed,2.0
221,sales,,medium,0.617723035271,Employed,2.0
234,engineering,,medium,0.825171716442,Left,5.0
276,marketing,,high,0.228810847351,Employed,6.0
157,information_technology,,medium,0.699065945515,Employed,2.0
255,support,,medium,0.175250046734,Left,4.0
191,sales,,medium,0.969069997602,Employed,2.0
279,administration,,medium,0.062977583727,Left,4.0
158,sales,,low,0.765850088901,Employed,3.0
242,information_technology,,low,0.829303164891,Employed,2.0
129,engineering,,medium,0.477988820595,Left,3.0
238,engineering,,low,0.740279518047,Employed,2.0
249,sales,,medium,0.583274805587,Employed,2.0
238,engineering,,high,0.80364565836,Left,5.0
251,sales,1.0,low,0.521450650074,Employed,2.0
246,sales,,low,0.854976401462,Employed,3.0
224,engineering,,medium,0.564714315493,Employed,4.0
276,finance,,low,0.0662763365576,Left,4.0
168,product,,medium,0.505365208572,Employed,3.0
253,marketing,,medium,0.145413638228,Left,4.0
210,sales,,medium,0.470197523889,Employed,2.0
198,sales,,medium,1.0,Employed,3.0
117,sales,,medium,0.161658157611,Employed,7.0
212,engineering,,low,0.529552056001,Employed,2.0
235,engineering,,low,0.943269973457,Left,5.0
309,engineering,,low,0.0785233050349,Left,4.0
156,sales,,medium,0.97215122641,Employed,3.0
137,engineering,,low,0.331801529296,Left,3.0
173,sales,,medium,0.24810379672,Employed,7.0
126,administration,1.0,medium,0.143821423438,Employed,3.0
140,sales,,low,0.355017659479,Left,3.0
146,marketing,,low,0.426425140215,Left,3.0
197,sales,,low,0.620389442089,Employed,5.0
125,support,,medium,0.736970367945,Employed,6.0
251,sales,,low,0.951306211566,Left,6.0
136,information_technology,,low,0.706921674679,Employed,3.0
257,support,,medium,0.137589095736,Left,4.0
285,engineering,,low,0.454846276302,Employed,5.0
104,sales,1.0,medium,0.270288276669,Employed,7.0
216,marketing,,low,0.766568614772,Employed,3.0
285,information_technology,,medium,0.414374916735,Employed,5.0
150,management,,medium,0.190972603767,Employed,6.0
208,finance,,medium,0.892724749703,Employed,3.0
162,sales,1.0,medium,0.149949524867,Employed,4.0
255,management,1.0,low,0.848738131173,Employed,4.0
250,finance,,medium,0.551724545216,Employed,2.0
162,sales,1.0,medium,0.534119956042,Employed,3.0
242,support,,medium,1.0,Employed,2.0
258,support,,low,0.575868946373,Employed,4.0
269,support,,medium,0.991468471247,Employed,4.0
179,sales,,medium,0.529619821095,Employed,3.0
160,sales,,medium,1.0,Employed,4.0
163,sales,,low,0.962422725192,Employed,3.0
239,product,,low,0.796385338474,Left,5.0
136,sales,,high,0.309017635263,Employed,3.0
201,support,,low,0.682374255219,Employed,10.0
248,information_technology,,high,0.471193265449,Employed,4.0
164,sales,,medium,0.858252586406,Employed,4.0
192,finance,,low,0.253186700264,Left,4.0
151,finance,,low,0.837409802109,Employed,3.0
177,support,,medium,0.940395963171,Employed,4.0
144,marketing,,medium,0.463161487737,Left,3.0
170,support,,low,0.281550784058,Employed,2.0
245,support,,medium,0.920770989272,Left,5.0
189,sales,,medium,0.570309528135,Employed,3.0
259,engineering,,low,0.965307405223,Employed,4.0
149,product,,low,0.780034593735,Employed,3.0
164,procurement,,medium,0.932523431712,Employed,2.0
255,information_technology,,medium,0.614875474151,Employed,2.0
272,engineering,,medium,0.845382530465,Left,6.0
140,sales,,low,0.375036596555,Left,3.0
290,management,,low,0.0808669549754,Left,4.0
264,product,1.0,low,0.445556373859,Employed,2.0
223,finance,1.0,medium,0.639789940289,Employed,3.0
238,product,,low,0.459554554462,Employed,4.0
233,support,1.0,low,0.851412884525,Left,4.0
138,sales,1.0,medium,0.714521972461,Employed,4.0
272,support,,low,0.58047279788,Employed,3.0
209,sales,,low,0.927516082732,Employed,4.0
139,information_technology,,low,0.757475472334,Employed,3.0
141,support,,low,0.66949111107,Employed,4.0
144,sales,,medium,0.277096708234,Employed,4.0
127,information_technology,,medium,0.440032994623,Left,3.0
220,sales,,low,0.899968941632,Employed,7.0
176,sales,,medium,0.529099993076,Employed,3.0
133,engineering,,low,0.293976843166,Left,5.0
122,sales,,low,0.715033672944,Employed,5.0
158,marketing,,medium,0.900619832546,Employed,7.0
142,sales,1.0,low,0.575782998543,Employed,4.0
151,finance,1.0,low,0.471713827509,Employed,3.0
138,finance,,medium,0.454642596049,Left,3.0
255,engineering,,high,0.857631319412,Left,5.0
201,support,1.0,low,0.862610959529,Employed,2.0
147,product,1.0,high,0.83875871108,Employed,2.0
181,finance,,low,0.584746687109,Employed,3.0
161,management,,high,0.499096872281,Employed,7.0
223,sales,,medium,0.631859067735,Employed,6.0
203,support,1.0,high,0.756670637169,Employed,3.0
121,sales,,low,0.34049382734,Employed,2.0
227,sales,,high,0.81319410446,Employed,2.0
217,support,1.0,low,0.909123352351,Employed,6.0
132,engineering,,low,0.315318241584,Left,3.0
162,sales,,medium,0.477514869923,Employed,2.0
183,information_technology,,medium,0.943632727732,Employed,3.0
243,engineering,,medium,0.621144914204,Employed,3.0
189,sales,1.0,medium,1.0,Employed,4.0
191,engineering,,low,0.651357004944,Employed,4.0
128,management,,low,0.397546176649,Left,3.0
161,information_technology,,medium,0.873565585697,Left,4.0
134,marketing,,medium,0.359319704555,Left,3.0
205,engineering,,low,0.917681830328,Employed,3.0
285,information_technology,,medium,0.125958827018,Left,4.0
136,support,,low,0.429902659197,Left,3.0
141,sales,,low,0.305118628025,Left,2.0
149,product,,high,0.421070308782,Left,3.0
264,finance,,medium,0.117403372021,Left,4.0
167,sales,,low,0.221223613714,Employed,5.0
198,engineering,,medium,0.656448642624,Employed,4.0
155,engineering,,low,0.493092638511,Left,3.0
136,engineering,,low,0.393449357691,Left,3.0
254,sales,,low,0.727168738122,Employed,2.0
120,marketing,,low,0.959164763626,Employed,3.0
267,engineering,,low,0.626286881465,Employed,3.0
127,engineering,,low,0.370027199732,Left,3.0
180,engineering,,medium,0.540211041763,Employed,2.0
216,sales,,low,0.865966096642,Employed,2.0
154,product,,medium,0.202335199914,Employed,5.0
211,management,,high,0.72025743944,Employed,3.0
157,support,,medium,0.419621833488,Left,3.0
129,sales,,low,0.448773577457,Left,3.0
131,marketing,,medium,0.296025501573,Employed,3.0
109,finance,,medium,0.385065650698,Employed,3.0
272,management,,high,0.574822459943,Employed,8.0
169,support,,low,0.682357989258,Employed,4.0
152,sales,,medium,0.373491527773,Left,3.0
112,engineering,,medium,0.518048371517,Employed,2.0
194,information_technology,,medium,0.738342048598,Employed,2.0
249,engineering,,low,0.154857430546,Employed,4.0
204,engineering,,low,0.524765998489,Employed,2.0
270,sales,,medium,0.0517012597646,Left,4.0
268,information_technology,,medium,0.150082836152,Left,4.0
172,administration,,medium,0.810254439883,Employed,4.0
221,engineering,,medium,0.195796415416,Employed,5.0
196,sales,,low,0.799908043963,Employed,3.0
98,support,,medium,0.619492257378,Employed,2.0
178,support,,medium,0.7383611182,Employed,3.0
127,product,,high,0.320081558175,Employed,4.0
227,engineering,,medium,0.634343192604,Employed,3.0
180,product,,low,0.64513492011,Employed,2.0
174,sales,,medium,0.527423442964,Employed,3.0
229,sales,1.0,medium,0.835452474114,Employed,3.0
237,product,,low,0.75415714317,Employed,4.0
150,finance,,medium,0.890306268034,Employed,2.0
280,sales,,medium,0.13112790913,Left,4.0
165,sales,,medium,0.405139169618,Employed,3.0
155,information_technology,,low,0.509006687696,Left,3.0
103,sales,,low,0.939230273043,Employed,3.0
149,sales,1.0,low,0.830341243482,Employed,2.0
211,information_technology,1.0,medium,0.647455573389,Employed,2.0
156,sales,,medium,0.444592211172,Left,3.0
242,support,,medium,0.286152129084,Employed,4.0
251,sales,,medium,0.588015029315,Employed,3.0
232,sales,1.0,medium,0.865132439715,Employed,3.0
254,sales,,low,0.541370782212,Employed,2.0
149,marketing,1.0,medium,0.606095516444,Employed,3.0
266,support,,medium,0.730274457572,Left,5.0
147,sales,,low,0.638214700455,Employed,2.0
255,engineering,,high,0.784863588544,Left,5.0
206,information_technology,,low,0.739810606705,Employed,2.0
157,sales,,low,0.395208593015,Left,3.0
151,sales,,medium,0.995334437963,Employed,4.0
271,management,1.0,medium,0.546902310516,Employed,8.0
212,sales,,medium,0.185154288454,Employed,3.0
177,management,,medium,0.472760383911,Employed,4.0
195,management,,high,0.735679505949,Employed,6.0
134,sales,,medium,0.785906041364,Employed,3.0
264,finance,,medium,0.558006155245,Employed,2.0
156,sales,,low,0.382607171357,Left,3.0
167,finance,,medium,0.317557932302,Employed,3.0
135,sales,,medium,0.432187917763,Left,3.0
213,support,,high,0.270284079949,Employed,3.0
204,engineering,,high,0.493372399955,Employed,2.0
236,product,,low,0.765250903969,Left,6.0
258,support,,high,0.652237633745,Employed,2.0
160,finance,,medium,0.395201887631,Employed,3.0
156,product,,low,0.840213077535,Employed,3.0
243,finance,,medium,0.876412417841,Employed,4.0
184,support,,medium,0.717206246078,Employed,4.0
171,sales,,medium,0.478342069573,Employed,2.0
203,sales,,medium,0.710268494426,Employed,2.0
238,engineering,,medium,0.97728556576,Employed,3.0
217,sales,,medium,0.506649766895,Employed,3.0
279,sales,,low,0.0503368492742,Left,4.0
150,sales,,medium,0.793481378128,Employed,4.0
101,information_technology,,low,0.621705512322,Employed,6.0
159,sales,,low,0.380790359524,Left,3.0
201,management,,high,0.79508492023,Employed,10.0
186,product,,low,0.772796024756,Employed,4.0
134,engineering,,low,0.97719798352,Employed,6.0
151,finance,,medium,0.494669775652,Left,3.0
154,sales,1.0,medium,0.150247459879,Employed,10.0
173,sales,1.0,low,0.755001027116,Employed,3.0
259,sales,1.0,medium,0.569227521388,Employed,2.0
206,support,1.0,low,0.582749266755,Employed,2.0
270,engineering,,medium,0.788720209851,Left,5.0
193,engineering,,medium,0.800693610182,Employed,3.0
156,sales,,high,0.455691026082,Left,3.0
162,engineering,,low,0.754686882087,Left,4.0
211,marketing,1.0,low,0.640723730149,Employed,3.0
242,management,,medium,0.56567501246,Employed,2.0
163,sales,,high,0.743650948924,Employed,3.0
258,engineering,,medium,0.750799181946,Employed,2.0
160,sales,,low,0.363487370653,Left,3.0
182,marketing,,high,1.0,Employed,3.0
272,management,,high,0.57109732736,Employed,8.0
274,engineering,,low,0.902454273616,Employed,4.0
260,information_technology,,low,0.680750195836,Employed,3.0
118,sales,,medium,0.168041840681,Employed,4.0
157,engineering,,low,0.83184999764,Employed,4.0
181,engineering,,low,0.621552959068,Employed,2.0
174,support,,medium,0.736918814684,Employed,3.0
182,sales,,medium,0.955332925663,Employed,5.0
195,sales,,low,0.824329800336,Employed,3.0
159,engineering,1.0,low,0.468977415601,Left,3.0
265,information_technology,,low,0.795997867881,Employed,3.0
268,procurement,,medium,0.546547710348,Employed,3.0
308,information_technology,,low,0.0813238481223,Left,4.0
269,engineering,,low,0.867819362477,Left,5.0
202,support,,high,0.890497970504,Employed,3.0
207,information_technology,1.0,low,0.672818963542,Employed,4.0
167,sales,,medium,1.0,Employed,3.0
242,engineering,1.0,medium,0.74840490336,Employed,5.0
267,support,1.0,low,0.134083130194,Employed,6.0
138,sales,,low,0.721120583367,Employed,2.0
206,marketing,,medium,1.0,Employed,2.0
145,sales,,low,0.667683220596,Employed,2.0
212,product,,medium,0.89945712999,Employed,2.0
271,product,,medium,0.822218666254,Employed,2.0
161,support,,medium,0.701918684237,Employed,3.0
252,information_technology,,medium,0.611374646497,Left,2.0
284,support,,low,0.0641845726227,Left,4.0
193,finance,1.0,low,0.728253464453,Employed,3.0
126,engineering,,low,0.42744593464,Left,3.0
262,management,1.0,high,0.746154225105,Employed,7.0
153,sales,,medium,0.793976440425,Employed,7.0
173,marketing,,low,0.876347818705,Employed,3.0
157,sales,1.0,medium,0.609515672984,Employed,3.0
236,sales,,medium,0.979975649609,Employed,4.0
139,engineering,,medium,0.745070397189,Employed,2.0
249,support,,medium,0.851996546576,Employed,2.0
137,finance,,low,0.886198760812,Employed,2.0
156,support,1.0,low,0.675782784224,Employed,6.0
175,engineering,,medium,0.827576456839,Employed,3.0
272,engineering,,low,0.697104691031,Employed,2.0
156,finance,,high,0.312927891678,Left,3.0
270,sales,,low,0.884897407145,Left,5.0
260,information_technology,,medium,0.872301678516,Left,5.0
121,sales,,medium,0.442662980143,Employed,2.0
186,marketing,,low,0.994306739946,Employed,3.0
166,management,1.0,high,0.693678846504,Employed,3.0
165,engineering,,medium,0.21585483699,Employed,4.0
132,sales,,low,0.287958148555,Left,5.0
139,support,,low,0.407195759008,Left,3.0
