avg_monthly_hrs,department,filed_complaint,salary,satisfaction,status,tenure
138,information_technology,0.0,medium,0.977195677194,1,2.0
240,marketing,0.0,low,0.53645848813,1,2.0
135,information_technology,0.0,medium,0.707733036069,1,4.0
307,information_technology,0.0,medium,0.0768667066869,0,4.0
159,sales,0.0,low,0.483637346378,0,3.0
176,support,0.0,low,0.638124982259,1,3.0
226,management,0.0,high,0.517020387532,1,2.0
213,engineering,0.0,high,0.810617524038,1,4.0
251,support,0.0,low,0.137461669763,0,4.0
135,sales,1.0,low,0.975775207801,1,3.0
158,engineering,0.0,medium,0.559079973633,1,2.0
247,sales,0.0,medium,0.891805412148,1,2.0
161,support,0.0,low,0.417159829338,1,2.0
118,information_technology,0.0,low,0.654525932064,1,2.0
136,support,0.0,low,0.38642550214,0,3.0
255,engineering,1.0,low,0.762451132908,1,4.0
157,engineering,0.0,medium,0.847830244983,1,3.0
263,information_technology,0.0,low,0.137920041971,0,4.0
244,sales,0.0,medium,0.820194974875,1,5.0
185,support,0.0,low,0.327890360891,1,2.0
159,sales,0.0,low,0.883838983005,1,3.0
255,engineering,0.0,low,0.166139183992,0,4.0
221,support,0.0,low,0.941104350354,0,5.0
265,sales,1.0,low,0.644276201061,1,3.0
238,information_technology,0.0,low,0.87691793835,0,5.0
142,support,0.0,medium,0.243086029586,1,4.0
165,sales,0.0,high,0.695924587043,1,4.0
247,sales,0.0,high,0.997122190093,1,3.0
264,engineering,0.0,medium,0.880882926982,1,3.0
155,support,0.0,low,0.397014586816,0,3.0
168,support,0.0,medium,0.899833549148,1,4.0
282,support,1.0,low,0.220892245317,1,4.0
261,engineering,1.0,medium,0.630206338776,1,3.0
227,information_technology,1.0,medium,0.959479606771,1,3.0
240,sales,0.0,low,0.999879767681,1,3.0
269,information_technology,0.0,medium,0.465378470191,1,3.0
271,engineering,0.0,low,0.934184031745,0,5.0
243,engineering,0.0,medium,0.590784859687,1,3.0
162,sales,0.0,low,0.583440178237,1,2.0
270,marketing,0.0,medium,0.914532808488,1,2.0
261,marketing,1.0,low,0.7450888313,1,3.0
213,marketing,0.0,low,0.666106632686,1,4.0
171,marketing,1.0,medium,0.507460183565,1,3.0
188,engineering,0.0,high,0.593545823134,1,3.0
144,support,0.0,low,0.95858283861,1,4.0
184,management,0.0,high,0.684733929088,1,3.0
159,procurement,0.0,low,0.467246360388,0,3.0
148,support,0.0,low,0.544839684576,1,4.0
176,information_technology,0.0,medium,0.765378115266,1,2.0
135,sales,1.0,medium,0.609776438885,1,2.0
153,finance,0.0,medium,0.42345244872,0,3.0
283,product,0.0,low,0.368726787578,1,4.0
161,sales,0.0,low,0.850793600629,1,3.0
132,information_technology,0.0,medium,0.327112037734,0,3.0
301,marketing,0.0,low,0.0749848688235,0,4.0
241,information_technology,0.0,low,0.49907945479,1,3.0
233,management,0.0,medium,0.284329007065,1,2.0
220,product,0.0,low,0.756658824375,0,5.0
169,information_technology,0.0,low,0.669443503421,1,3.0
244,engineering,0.0,medium,0.129052751523,0,4.0
245,sales,1.0,low,0.655222701224,1,2.0
144,sales,0.0,medium,0.976236718349,1,3.0
253,engineering,0.0,high,0.47071988275,1,4.0
246,engineering,0.0,medium,0.617816424367,1,3.0
241,sales,0.0,low,0.527147824888,1,3.0
177,sales,0.0,medium,0.876154733158,1,2.0
209,management,0.0,high,0.64315647822,1,2.0
205,support,0.0,low,0.630234999687,1,3.0
216,sales,0.0,medium,0.788569377374,1,3.0
218,marketing,1.0,low,0.931615340159,1,4.0
198,sales,0.0,medium,0.955994121056,1,3.0
160,support,0.0,low,0.428188347802,0,3.0
192,support,0.0,low,0.509323260049,1,2.0
247,sales,0.0,medium,0.845245151096,1,2.0
271,sales,0.0,low,0.135683561353,0,4.0
132,sales,0.0,low,0.427965504077,0,3.0
177,support,0.0,medium,0.875067686886,1,4.0
207,support,0.0,low,0.963943697344,1,2.0
155,support,0.0,low,0.35387922518,0,3.0
143,engineering,0.0,low,0.466806215516,0,3.0
258,sales,0.0,low,0.940888965881,1,2.0
211,sales,1.0,low,0.819417029284,1,4.0
160,engineering,0.0,medium,0.132115161669,1,5.0
96,sales,0.0,low,0.534602687968,1,3.0
281,finance,1.0,medium,0.194354608743,1,4.0
154,marketing,0.0,low,0.486796299823,0,3.0
164,procurement,0.0,medium,0.778829556196,1,4.0
272,finance,0.0,low,0.112340525657,0,4.0
264,management,0.0,high,0.818671787462,1,4.0
182,sales,0.0,medium,0.624353938257,1,3.0
246,sales,0.0,low,0.960927734361,0,5.0
277,product,0.0,medium,0.174841512042,0,4.0
274,engineering,1.0,low,0.669185963441,1,2.0
133,administration,0.0,medium,0.95601324691,1,2.0
137,engineering,0.0,low,0.737126159527,1,3.0
250,support,0.0,medium,0.697541370258,1,2.0
207,sales,0.0,medium,0.886473350095,1,3.0
170,administration,0.0,low,0.507082107268,1,3.0
217,procurement,1.0,medium,0.66731380438,1,4.0
200,sales,0.0,low,0.553418689593,1,3.0
119,sales,0.0,medium,0.175910244485,1,3.0
257,sales,1.0,low,0.634343598154,1,2.0
252,information_technology,0.0,low,0.987547235065,1,2.0
156,engineering,0.0,high,0.446477553177,0,3.0
137,engineering,0.0,low,0.418875419448,0,3.0
131,engineering,0.0,low,0.462385752421,0,3.0
296,administration,0.0,low,0.166428705102,0,4.0
270,support,1.0,medium,0.777664353895,0,5.0
162,support,0.0,medium,0.926918553342,1,2.0
267,sales,0.0,medium,0.813159678544,0,5.0
247,sales,0.0,low,0.130489890167,0,4.0
147,sales,0.0,low,0.489437330568,0,3.0
195,support,0.0,medium,0.811419641631,1,4.0
202,product,0.0,medium,0.857511563988,1,3.0
283,engineering,1.0,low,0.640685227242,1,2.0
265,support,0.0,medium,0.553020530677,1,2.0
256,finance,0.0,low,0.5374589553,1,3.0
166,support,0.0,medium,0.927177625695,1,3.0
137,support,0.0,low,0.899502814004,1,2.0
140,support,0.0,low,0.577462691669,1,3.0
157,finance,0.0,low,0.362351978373,0,3.0
149,sales,0.0,medium,0.887532830506,1,3.0
256,support,0.0,medium,0.0785679442904,0,5.0
198,information_technology,0.0,low,0.67163761659,1,3.0
131,sales,0.0,low,0.413425373696,0,3.0
151,sales,0.0,medium,0.987267966565,1,4.0
270,administration,0.0,low,0.533385114305,1,3.0
153,support,0.0,medium,0.597820350792,1,2.0
221,sales,0.0,medium,0.617723035271,1,2.0
234,engineering,0.0,medium,0.825171716442,0,5.0
157,information_technology,0.0,medium,0.699065945515,1,2.0
255,support,0.0,medium,0.175250046734,0,4.0
191,sales,0.0,medium,0.969069997602,1,2.0
279,administration,0.0,medium,0.062977583727,0,4.0
158,sales,0.0,low,0.765850088901,1,3.0
242,information_technology,0.0,low,0.829303164891,1,2.0
129,engineering,0.0,medium,0.477988820595,0,3.0
238,engineering,0.0,low,0.740279518047,1,2.0
249,sales,0.0,medium,0.583274805587,1,2.0
238,engineering,0.0,high,0.80364565836,0,5.0
251,sales,1.0,low,0.521450650074,1,2.0
246,sales,0.0,low,0.854976401462,1,3.0
224,engineering,0.0,medium,0.564714315493,1,4.0
276,finance,0.0,low,0.0662763365576,0,4.0
168,product,0.0,medium,0.505365208572,1,3.0
253,marketing,0.0,medium,0.145413638228,0,4.0
210,sales,0.0,medium,0.470197523889,1,2.0
198,sales,0.0,medium,1.0,1,3.0
212,engineering,0.0,low,0.529552056001,1,2.0
235,engineering,0.0,low,0.943269973457,0,5.0
309,engineering,0.0,low,0.0785233050349,0,4.0
156,sales,0.0,medium,0.97215122641,1,3.0
137,engineering,0.0,low,0.331801529296,0,3.0
126,administration,1.0,medium,0.143821423438,1,3.0
140,sales,0.0,low,0.355017659479,0,3.0
146,marketing,0.0,low,0.426425140215,0,3.0
197,sales,0.0,low,0.620389442089,1,5.0
136,information_technology,0.0,low,0.706921674679,1,3.0
257,support,0.0,medium,0.137589095736,0,4.0
285,engineering,0.0,low,0.454846276302,1,5.0
216,marketing,0.0,low,0.766568614772,1,3.0
285,information_technology,0.0,medium,0.414374916735,1,5.0
208,finance,0.0,medium,0.892724749703,1,3.0
162,sales,1.0,medium,0.149949524867,1,4.0
255,management,1.0,low,0.848738131173,1,4.0
250,finance,0.0,medium,0.551724545216,1,2.0
162,sales,1.0,medium,0.534119956042,1,3.0
242,support,0.0,medium,1.0,1,2.0
258,support,0.0,low,0.575868946373,1,4.0
269,support,0.0,medium,0.991468471247,1,4.0
179,sales,0.0,medium,0.529619821095,1,3.0
160,sales,0.0,medium,1.0,1,4.0
163,sales,0.0,low,0.962422725192,1,3.0
239,product,0.0,low,0.796385338474,0,5.0
136,sales,0.0,high,0.309017635263,1,3.0
248,information_technology,0.0,high,0.471193265449,1,4.0
164,sales,0.0,medium,0.858252586406,1,4.0
192,finance,0.0,low,0.253186700264,0,4.0
151,finance,0.0,low,0.837409802109,1,3.0
177,support,0.0,medium,0.940395963171,1,4.0
144,marketing,0.0,medium,0.463161487737,0,3.0
170,support,0.0,low,0.281550784058,1,2.0
245,support,0.0,medium,0.920770989272,0,5.0
189,sales,0.0,medium,0.570309528135,1,3.0
259,engineering,0.0,low,0.965307405223,1,4.0
149,product,0.0,low,0.780034593735,1,3.0
164,procurement,0.0,medium,0.932523431712,1,2.0
255,information_technology,0.0,medium,0.614875474151,1,2.0
140,sales,0.0,low,0.375036596555,0,3.0
290,management,0.0,low,0.0808669549754,0,4.0
264,product,1.0,low,0.445556373859,1,2.0
223,finance,1.0,medium,0.639789940289,1,3.0
238,product,0.0,low,0.459554554462,1,4.0
233,support,1.0,low,0.851412884525,0,4.0
138,sales,1.0,medium,0.714521972461,1,4.0
272,support,0.0,low,0.58047279788,1,3.0
209,sales,0.0,low,0.927516082732,1,4.0
139,information_technology,0.0,low,0.757475472334,1,3.0
141,support,0.0,low,0.66949111107,1,4.0
144,sales,0.0,medium,0.277096708234,1,4.0
127,information_technology,0.0,medium,0.440032994623,0,3.0
176,sales,0.0,medium,0.529099993076,1,3.0
133,engineering,0.0,low,0.293976843166,0,5.0
122,sales,0.0,low,0.715033672944,1,5.0
142,sales,1.0,low,0.575782998543,1,4.0
151,finance,1.0,low,0.471713827509,1,3.0
138,finance,0.0,medium,0.454642596049,0,3.0
255,engineering,0.0,high,0.857631319412,0,5.0
201,support,1.0,low,0.862610959529,1,2.0
147,product,1.0,high,0.83875871108,1,2.0
181,finance,0.0,low,0.584746687109,1,3.0
203,support,1.0,high,0.756670637169,1,3.0
121,sales,0.0,low,0.34049382734,1,2.0
227,sales,0.0,high,0.81319410446,1,2.0
132,engineering,0.0,low,0.315318241584,0,3.0
162,sales,0.0,medium,0.477514869923,1,2.0
183,information_technology,0.0,medium,0.943632727732,1,3.0
243,engineering,0.0,medium,0.621144914204,1,3.0
189,sales,1.0,medium,1.0,1,4.0
191,engineering,0.0,low,0.651357004944,1,4.0
128,management,0.0,low,0.397546176649,0,3.0
161,information_technology,0.0,medium,0.873565585697,0,4.0
134,marketing,0.0,medium,0.359319704555,0,3.0
205,engineering,0.0,low,0.917681830328,1,3.0
285,information_technology,0.0,medium,0.125958827018,0,4.0
136,support,0.0,low,0.429902659197,0,3.0
141,sales,0.0,low,0.305118628025,0,2.0
149,product,0.0,high,0.421070308782,0,3.0
264,finance,0.0,medium,0.117403372021,0,4.0
167,sales,0.0,low,0.221223613714,1,5.0
198,engineering,0.0,medium,0.656448642624,1,4.0
155,engineering,0.0,low,0.493092638511,0,3.0
136,engineering,0.0,low,0.393449357691,0,3.0
254,sales,0.0,low,0.727168738122,1,2.0
120,marketing,0.0,low,0.959164763626,1,3.0
267,engineering,0.0,low,0.626286881465,1,3.0
127,engineering,0.0,low,0.370027199732,0,3.0
180,engineering,0.0,medium,0.540211041763,1,2.0
216,sales,0.0,low,0.865966096642,1,2.0
154,product,0.0,medium,0.202335199914,1,5.0
211,management,0.0,high,0.72025743944,1,3.0
157,support,0.0,medium,0.419621833488,0,3.0
129,sales,0.0,low,0.448773577457,0,3.0
131,marketing,0.0,medium,0.296025501573,1,3.0
109,finance,0.0,medium,0.385065650698,1,3.0
169,support,0.0,low,0.682357989258,1,4.0
152,sales,0.0,medium,0.373491527773,0,3.0
112,engineering,0.0,medium,0.518048371517,1,2.0
194,information_technology,0.0,medium,0.738342048598,1,2.0
249,engineering,0.0,low,0.154857430546,1,4.0
204,engineering,0.0,low,0.524765998489,1,2.0
270,sales,0.0,medium,0.0517012597646,0,4.0
268,information_technology,0.0,medium,0.150082836152,0,4.0
172,administration,0.0,medium,0.810254439883,1,4.0
221,engineering,0.0,medium,0.195796415416,1,5.0
196,sales,0.0,low,0.799908043963,1,3.0
98,support,0.0,medium,0.619492257378,1,2.0
178,support,0.0,medium,0.7383611182,1,3.0
127,product,0.0,high,0.320081558175,1,4.0
227,engineering,0.0,medium,0.634343192604,1,3.0
180,product,0.0,low,0.64513492011,1,2.0
174,sales,0.0,medium,0.527423442964,1,3.0
229,sales,1.0,medium,0.835452474114,1,3.0
237,product,0.0,low,0.75415714317,1,4.0
150,finance,0.0,medium,0.890306268034,1,2.0
280,sales,0.0,medium,0.13112790913,0,4.0
165,sales,0.0,medium,0.405139169618,1,3.0
155,information_technology,0.0,low,0.509006687696,0,3.0
103,sales,0.0,low,0.939230273043,1,3.0
149,sales,1.0,low,0.830341243482,1,2.0
211,information_technology,1.0,medium,0.647455573389,1,2.0
156,sales,0.0,medium,0.444592211172,0,3.0
242,support,0.0,medium,0.286152129084,1,4.0
251,sales,0.0,medium,0.588015029315,1,3.0
232,sales,1.0,medium,0.865132439715,1,3.0
254,sales,0.0,low,0.541370782212,1,2.0
149,marketing,1.0,medium,0.606095516444,1,3.0
266,support,0.0,medium,0.730274457572,0,5.0
147,sales,0.0,low,0.638214700455,1,2.0
255,engineering,0.0,high,0.784863588544,0,5.0
206,information_technology,0.0,low,0.739810606705,1,2.0
157,sales,0.0,low,0.395208593015,0,3.0
151,sales,0.0,medium,0.995334437963,1,4.0
212,sales,0.0,medium,0.185154288454,1,3.0
177,management,0.0,medium,0.472760383911,1,4.0
134,sales,0.0,medium,0.785906041364,1,3.0
264,finance,0.0,medium,0.558006155245,1,2.0
156,sales,0.0,low,0.382607171357,0,3.0
167,finance,0.0,medium,0.317557932302,1,3.0
135,sales,0.0,medium,0.432187917763,0,3.0
213,support,0.0,high,0.270284079949,1,3.0
204,engineering,0.0,high,0.493372399955,1,2.0
258,support,0.0,high,0.652237633745,1,2.0
160,finance,0.0,medium,0.395201887631,1,3.0
156,product,0.0,low,0.840213077535,1,3.0
243,finance,0.0,medium,0.876412417841,1,4.0
184,support,0.0,medium,0.717206246078,1,4.0
171,sales,0.0,medium,0.478342069573,1,2.0
203,sales,0.0,medium,0.710268494426,1,2.0
238,engineering,0.0,medium,0.97728556576,1,3.0
217,sales,0.0,medium,0.506649766895,1,3.0
279,sales,0.0,low,0.0503368492742,0,4.0
150,sales,0.0,medium,0.793481378128,1,4.0
159,sales,0.0,low,0.380790359524,0,3.0
186,product,0.0,low,0.772796024756,1,4.0
151,finance,0.0,medium,0.494669775652,0,3.0
173,sales,1.0,low,0.755001027116,1,3.0
259,sales,1.0,medium,0.569227521388,1,2.0
206,support,1.0,low,0.582749266755,1,2.0
270,engineering,0.0,medium,0.788720209851,0,5.0
193,engineering,0.0,medium,0.800693610182,1,3.0
156,sales,0.0,high,0.455691026082,0,3.0
162,engineering,0.0,low,0.754686882087,0,4.0
211,marketing,1.0,low,0.640723730149,1,3.0
242,management,0.0,medium,0.56567501246,1,2.0
163,sales,0.0,high,0.743650948924,1,3.0
258,engineering,0.0,medium,0.750799181946,1,2.0
160,sales,0.0,low,0.363487370653,0,3.0
182,marketing,0.0,high,1.0,1,3.0
274,engineering,0.0,low,0.902454273616,1,4.0
260,information_technology,0.0,low,0.680750195836,1,3.0
118,sales,0.0,medium,0.168041840681,1,4.0
157,engineering,0.0,low,0.83184999764,1,4.0
181,engineering,0.0,low,0.621552959068,1,2.0
174,support,0.0,medium,0.736918814684,1,3.0
182,sales,0.0,medium,0.955332925663,1,5.0
195,sales,0.0,low,0.824329800336,1,3.0
159,engineering,1.0,low,0.468977415601,0,3.0
265,information_technology,0.0,low,0.795997867881,1,3.0
268,procurement,0.0,medium,0.546547710348,1,3.0
308,information_technology,0.0,low,0.0813238481223,0,4.0
269,engineering,0.0,low,0.867819362477,0,5.0
202,support,0.0,high,0.890497970504,1,3.0
207,information_technology,1.0,low,0.672818963542,1,4.0
167,sales,0.0,medium,1.0,1,3.0
242,engineering,1.0,medium,0.74840490336,1,5.0
138,sales,0.0,low,0.721120583367,1,2.0
206,marketing,0.0,medium,1.0,1,2.0
145,sales,0.0,low,0.667683220596,1,2.0
212,product,0.0,medium,0.89945712999,1,2.0
271,product,0.0,medium,0.822218666254,1,2.0
161,support,0.0,medium,0.701918684237,1,3.0
252,information_technology,0.0,medium,0.611374646497,0,2.0
284,support,0.0,low,0.0641845726227,0,4.0
193,finance,1.0,low,0.728253464453,1,3.0
126,engineering,0.0,low,0.42744593464,0,3.0
173,marketing,0.0,low,0.876347818705,1,3.0
157,sales,1.0,medium,0.609515672984,1,3.0
236,sales,0.0,medium,0.979975649609,1,4.0
139,engineering,0.0,medium,0.745070397189,1,2.0
249,support,0.0,medium,0.851996546576,1,2.0
137,finance,0.0,low,0.886198760812,1,2.0
175,engineering,0.0,medium,0.827576456839,1,3.0
272,engineering,0.0,low,0.697104691031,1,2.0
156,finance,0.0,high,0.312927891678,0,3.0
270,sales,0.0,low,0.884897407145,0,5.0
260,information_technology,0.0,medium,0.872301678516,0,5.0
121,sales,0.0,medium,0.442662980143,1,2.0
186,marketing,0.0,low,0.994306739946,1,3.0
166,management,1.0,high,0.693678846504,1,3.0
165,engineering,0.0,medium,0.21585483699,1,4.0
132,sales,0.0,low,0.287958148555,0,5.0
139,support,0.0,low,0.407195759008,0,3.0
179,management,0.0,high,0.838344116098,1,3.0
147,sales,0.0,low,0.386498533303,0,3.0
142,sales,0.0,medium,0.212991064716,1,4.0
156,support,0.0,medium,0.672537156456,1,2.0
214,sales,1.0,medium,0.660710425138,1,3.0
220,sales,0.0,low,0.915193216634,1,3.0
254,product,0.0,medium,0.730679282639,1,3.0
128,sales,0.0,low,0.375061298568,0,3.0
124,information_technology,0.0,medium,0.513626399257,1,5.0
249,engineering,0.0,medium,0.787407142427,1,3.0
261,sales,0.0,low,0.852001408737,0,5.0
152,management,0.0,medium,0.617244567606,1,2.0
138,finance,1.0,medium,0.405120865441,0,3.0
236,marketing,0.0,low,0.822820842676,1,3.0
285,sales,0.0,high,0.822002967655,1,3.0
226,support,0.0,medium,0.633309603769,1,3.0
188,engineering,0.0,low,0.47005729987,1,3.0
249,management,1.0,high,0.564273756795,1,3.0
145,support,0.0,low,0.435206539885,0,3.0
211,sales,0.0,high,0.945521029389,1,3.0
228,engineering,0.0,medium,0.451917890949,1,3.0
191,product,0.0,medium,0.193847715346,1,2.0
125,sales,0.0,low,0.699430489049,1,4.0
264,finance,0.0,medium,0.841442180287,1,3.0
201,engineering,0.0,medium,0.573495848625,1,2.0
142,finance,0.0,low,0.408649748498,0,3.0
207,sales,0.0,low,0.451957986658,1,4.0
203,finance,1.0,medium,0.827924594279,1,3.0
180,support,0.0,medium,0.643315464996,1,3.0
164,support,0.0,medium,0.867137984097,1,3.0
173,information_technology,0.0,low,0.620601167797,1,3.0
166,engineering,0.0,low,0.90340097242,1,2.0
212,sales,0.0,low,0.523611509771,1,3.0
161,information_technology,0.0,medium,0.360607770543,0,3.0
260,support,0.0,medium,0.0590517361954,0,4.0
193,finance,0.0,high,0.58573073066,1,3.0
194,product,0.0,low,0.188440628476,1,3.0
233,engineering,0.0,medium,0.548347296536,1,3.0
157,management,0.0,low,1.0,1,2.0
224,finance,0.0,medium,0.761770937597,1,3.0
155,marketing,0.0,low,0.387474580853,0,3.0
152,marketing,0.0,medium,0.351235873586,0,3.0
182,management,0.0,high,0.698001810865,1,3.0
183,support,0.0,low,0.633479351635,1,2.0
215,engineering,0.0,low,0.734802930722,1,4.0
183,finance,0.0,medium,0.730609536092,1,3.0
161,sales,0.0,low,0.48970007847,0,3.0
233,engineering,1.0,low,0.843680885772,1,2.0
214,engineering,1.0,low,0.508710932033,1,3.0
178,sales,0.0,medium,0.691096270735,1,4.0
261,marketing,0.0,medium,0.232515476766,1,5.0
191,support,0.0,high,0.314412821273,1,3.0
154,information_technology,0.0,medium,0.403890867753,0,3.0
232,information_technology,0.0,medium,0.52107648656,1,2.0
159,product,0.0,medium,0.441667069804,0,3.0
302,information_technology,0.0,medium,0.050246408368,0,5.0
269,information_technology,0.0,low,0.0715950429491,0,4.0
255,sales,0.0,low,0.135852686368,0,4.0
147,sales,0.0,low,0.418935279395,1,2.0
133,support,0.0,medium,0.89104092904,1,3.0
186,support,1.0,low,0.643544427866,1,3.0
160,finance,0.0,low,0.145813550112,1,5.0
229,support,0.0,medium,1.0,1,2.0
137,support,0.0,medium,0.461861142471,0,3.0
257,sales,0.0,low,0.904445575014,1,3.0
158,marketing,0.0,medium,0.872316135738,1,4.0
205,engineering,0.0,medium,0.549137002046,1,2.0
136,marketing,0.0,medium,0.797649391303,1,3.0
207,sales,0.0,high,0.922932446296,1,2.0
262,sales,0.0,medium,0.965831536946,1,2.0
191,product,1.0,low,0.77164518041,1,3.0
295,engineering,0.0,low,0.0656159666409,0,3.0
149,sales,0.0,medium,0.373505993467,0,3.0
249,information_technology,0.0,medium,0.278801733572,0,4.0
284,engineering,0.0,high,0.438318530683,1,3.0
245,support,0.0,medium,0.848640094858,1,3.0
128,sales,0.0,low,0.403237094387,0,3.0
185,product,0.0,low,0.67760659206,1,4.0
199,sales,1.0,medium,0.276329076168,1,5.0
177,engineering,0.0,low,0.727208614296,1,3.0
263,engineering,0.0,medium,0.697053818143,1,3.0
146,support,0.0,medium,0.559770083406,1,2.0
296,engineering,0.0,medium,0.0924699516069,0,4.0
215,engineering,0.0,medium,0.719751587427,1,3.0
266,engineering,0.0,medium,0.683768231963,1,4.0
254,support,0.0,low,0.650974536343,1,2.0
159,management,0.0,medium,0.629133408541,1,4.0
221,sales,0.0,medium,0.449562230123,1,5.0
260,support,0.0,low,0.650955569828,1,4.0
245,sales,0.0,low,0.0639772707558,0,4.0
250,marketing,0.0,low,0.70693373985,1,3.0
133,finance,0.0,low,0.958218485506,1,2.0
189,support,0.0,medium,0.792755306281,1,2.0
248,management,0.0,low,0.678316376125,0,4.0
269,sales,0.0,medium,0.960756688028,0,5.0
140,support,0.0,low,0.461043867189,0,3.0
143,sales,0.0,low,0.596483540931,1,2.0
214,sales,0.0,high,0.789125941324,1,3.0
243,product,0.0,medium,0.494756501431,1,2.0
273,engineering,0.0,low,0.502568719064,1,3.0
181,sales,1.0,low,0.851328725797,1,3.0
246,engineering,0.0,medium,0.840331670281,1,4.0
291,support,0.0,medium,0.0642482848006,0,4.0
308,finance,0.0,low,0.0807957861604,0,4.0
266,sales,0.0,low,0.746709010112,1,5.0
233,engineering,0.0,low,0.914628857493,1,3.0
173,marketing,0.0,low,0.719227439337,1,3.0
254,engineering,1.0,low,0.600020882623,1,3.0
219,finance,0.0,low,0.966041555309,1,3.0
232,product,0.0,low,0.88009547662,1,4.0
286,product,0.0,medium,0.58997400604,1,4.0
110,product,0.0,low,0.681381763955,1,3.0
183,sales,0.0,low,0.755905802029,1,3.0
157,finance,0.0,medium,0.728487680512,1,3.0
244,sales,0.0,high,0.948504568726,1,2.0
269,sales,1.0,low,0.940976547148,1,4.0
266,administration,0.0,low,0.664581273942,1,2.0
230,engineering,0.0,medium,0.722485246241,1,3.0
204,sales,1.0,medium,0.522976266968,1,3.0
253,information_technology,0.0,medium,0.168349736846,0,4.0
213,engineering,0.0,medium,0.269141746682,1,4.0
164,sales,0.0,medium,0.918433088999,1,3.0
142,sales,0.0,low,0.980434180889,1,3.0
210,management,0.0,high,0.197210984106,1,5.0
224,sales,1.0,low,0.756088038559,1,2.0
152,engineering,0.0,medium,0.38772009391,0,3.0
160,engineering,0.0,low,0.414006470007,1,2.0
223,engineering,1.0,low,0.572240878352,1,3.0
259,support,0.0,medium,0.178242718106,0,5.0
224,sales,0.0,low,0.940837197744,1,2.0
256,support,0.0,medium,0.920053648246,1,4.0
265,engineering,0.0,low,0.476739705703,0,3.0
267,engineering,0.0,medium,0.793011827583,0,5.0
265,sales,0.0,low,1.0,1,2.0
131,support,0.0,medium,0.420331491514,0,3.0
156,sales,0.0,medium,0.802023762501,1,3.0
198,sales,0.0,medium,0.625846873397,1,2.0
241,information_technology,0.0,medium,0.663343779572,1,4.0
266,sales,0.0,medium,0.65406093071,1,2.0
161,sales,0.0,low,0.740763763486,1,3.0
270,engineering,1.0,medium,0.62300950016,1,3.0
206,management,0.0,high,0.775553596151,1,3.0
142,support,0.0,high,0.691526294938,1,2.0
255,finance,1.0,medium,0.745534025917,1,2.0
179,product,0.0,low,0.857752791365,1,2.0
168,sales,0.0,low,0.311702090994,1,3.0
136,sales,0.0,high,0.664038966677,1,3.0
274,sales,0.0,low,0.119996306823,0,4.0
150,support,0.0,low,0.429582571246,0,3.0
155,sales,0.0,low,0.323082967481,1,2.0
245,engineering,0.0,low,0.817256619751,0,5.0
262,sales,0.0,low,0.742888849645,0,5.0
275,sales,0.0,medium,0.82903678514,0,5.0
239,support,0.0,medium,1.0,1,4.0
160,support,0.0,low,0.368017815545,0,3.0
264,engineering,0.0,medium,0.11570309228,0,4.0
289,information_technology,0.0,low,0.16330259814,0,4.0
265,sales,1.0,high,0.767022302768,1,2.0
251,sales,1.0,low,0.481505813763,1,3.0
171,engineering,0.0,low,0.397277771597,1,2.0
239,product,0.0,low,0.83695268255,0,5.0
149,support,0.0,low,0.859971103617,1,3.0
135,management,0.0,low,0.421041504807,1,2.0
294,engineering,0.0,low,0.437268851024,0,3.0
256,engineering,0.0,medium,0.639526533066,1,4.0
145,engineering,0.0,low,0.497611526123,0,3.0
225,finance,0.0,medium,0.564839911405,1,3.0
141,sales,1.0,low,0.696128163098,1,2.0
207,engineering,1.0,medium,0.799951568326,1,2.0
292,information_technology,0.0,low,0.139701761775,0,5.0
154,administration,0.0,low,0.523747533497,1,2.0
238,product,0.0,medium,0.777985439654,1,4.0
260,management,0.0,medium,0.0911454457502,1,5.0
206,marketing,0.0,low,0.487744712643,1,2.0
267,sales,0.0,medium,0.814207642219,0,5.0
271,information_technology,1.0,medium,0.912053225263,1,3.0
181,procurement,1.0,low,0.59269302271,1,3.0
156,engineering,0.0,low,0.35342411266,0,3.0
143,support,0.0,medium,0.484243855145,0,3.0
155,information_technology,0.0,high,0.357395734671,0,3.0
185,engineering,1.0,medium,0.600316242206,1,2.0
267,sales,0.0,medium,0.614172095191,1,3.0
185,engineering,1.0,medium,0.873209027706,1,3.0
254,engineering,0.0,medium,0.895691597533,1,3.0
168,sales,0.0,medium,0.989057460564,1,2.0
219,support,0.0,medium,0.738577010146,1,2.0
189,support,0.0,low,0.54434136728,1,2.0
228,support,1.0,high,0.19703242003,1,4.0
133,sales,1.0,medium,0.895697509461,1,4.0
155,sales,0.0,low,0.439222492784,0,3.0
196,sales,0.0,low,1.0,1,4.0
250,procurement,0.0,low,0.759264346193,1,4.0
227,marketing,0.0,medium,0.830209573049,1,3.0
135,sales,0.0,low,0.423004869691,0,3.0
274,engineering,0.0,high,0.731246080562,1,2.0
250,engineering,0.0,medium,0.62837205593,1,4.0
146,marketing,0.0,medium,0.447927998138,1,3.0
146,information_technology,0.0,medium,0.433132357373,0,3.0
218,management,0.0,medium,0.388414053013,0,4.0
226,management,0.0,medium,0.276728390877,1,5.0
156,finance,0.0,high,0.356089535085,0,3.0
140,sales,0.0,low,0.194088513314,1,4.0
185,product,1.0,low,0.644697537831,1,3.0
136,engineering,0.0,low,0.0878726723917,0,2.0
